station_id,last_timestamp,day_index,hour_index,bikes,stands,temperature,wind_speed,humidity,pressure_hPa,cloudiness,precipitation_mm,precipitation_probability,weather_symbol
34,1647759600,1,7,11,17,8.50,13.68,72.20,1027.00,0.4,0.00,0.0,1
34,1647763200,1,8,24,4,9.40,17.28,67.80,1026.70,7.9,0.00,0.0,1
34,1647766800,1,9,19,9,9.90,18.00,64.10,1026.30,4.5,0.00,0.0,1
34,1647770400,1,10,13,16,10.60,18.72,60.90,1025.80,0.0,0.00,0.0,1
34,1647774000,1,11,7,21,11.10,19.44,59.70,1025.40,0.0,0.00,0.0,1
34,1647777600,1,12,7,22,11.30,18.72,55.80,1025.30,0.0,0.00,0.0,1
34,1647781200,1,13,5,23,11.20,19.44,56.10,1024.80,45.6,0.00,0.0,3
34,1647784800,1,14,2,26,11.20,16.56,56.10,1024.60,58.4,0.00,0.0,3
34,1647788400,1,15,3,25,11.10,14.76,55.80,1024.60,84.1,0.00,0.0,3
34,1647792000,1,16,8,21,10.60,13.32,56.10,1024.50,64.6,0.00,1.0,3
34,1647795600,1,17,8,22,9.80,11.52,58.10,1024.50,87.8,0.00,0.0,4
34,1647799200,1,18,14,16,9.30,9.36,61.90,1024.80,99.9,0.00,9.6,4
34,1647802800,1,19,12,18,9.30,4.68,62.50,1025.30,99.9,0.00,7.9,4
34,1647806400,1,20,13,17,9.00,5.04,63.00,1025.10,99.2,0.00,0.0,4
34,1647810000,1,21,14,16,9.00,5.40,63.10,1024.70,95.0,0.00,0.0,4
34,1647813600,1,22,17,14,9.10,6.12,62.40,1024.60,100.0,0.00,0.0,4
34,1647835200,2,4,12,18,8.40,12.24,71.20,1023.60,96.4,0.00,0.0,4
34,1647838800,2,5,11,19,8.30,12.60,73.70,1024.00,75.7,0.00,0.0,3
34,1647842400,2,6,18,12,8.70,10.08,70.30,1024.10,92.8,0.00,0.0,4
34,1647846000,2,7,23,7,9.10,10.44,69.10,1024.20,98.9,0.00,0.0,4
34,1647849600,2,8,22,9,9.90,11.88,66.30,1024.40,97.9,0.00,0.0,4
34,1647853200,2,9,12,18,10.70,14.40,65.30,1024.30,63.0,0.00,0.0,3
34,1647856800,2,10,6,24,12.20,14.76,65.00,1024.20,31.9,0.00,0.0,2
34,1647860400,2,11,3,27,12.80,15.12,63.50,1024.30,1.4,0.00,0.0,1
34,1647864000,2,12,2,28,13.30,15.48,59.40,1024.30,0.1,0.00,0.0,1
34,1647867600,2,13,1,29,13.10,16.20,61.30,1023.80,54.3,0.00,0.0,3
34,1647871200,2,14,1,29,12.70,16.20,64.10,1023.40,0.0,0.00,0.0,1
34,1647874800,2,15,2,28,12.30,15.84,64.70,1023.50,22.8,0.00,0.0,2
34,1647878400,2,16,2,28,12.00,13.68,64.20,1023.70,68.6,0.00,0.0,3
34,1647882000,2,17,2,28,11.00,11.16,66.30,1023.90,92.9,0.00,0.0,4
34,1647885600,2,18,2,28,9.50,10.08,74.30,1024.60,88.0,0.00,0.0,4
34,1647889200,2,19,5,25,9.80,7.92,75.10,1024.90,80.4,0.00,0.0,3
34,1647892800,2,20,10,20,10.00,8.64,75.20,1025.00,86.4,0.00,0.0,4
34,1647896400,2,21,11,19,9.70,10.44,79.50,1025.00,92.9,0.00,0.0,3
34,1647900000,2,22,13,18,9.20,12.24,85.70,1025.00,89.6,0.00,0.0,4
34,1647921600,3,4,13,17,8.30,12.60,88.70,1023.50,86.4,0.00,0.0,3
34,1647925200,3,5,13,17,8.20,12.24,89.10,1023.80,51.2,0.00,0.0,3
34,1647928800,3,6,11,19,8.80,14.04,86.40,1024.50,88.2,0.00,0.0,3
34,1647932400,3,7,24,6,10.00,14.76,82.80,1024.70,97.9,0.00,0.0,3
34,1647936000,3,8,6,24,11.20,16.56,79.40,1025.10,94.1,0.00,0.0,3
34,1647939600,3,9,4,26,12.70,17.64,75.00,1025.10,63.2,0.00,0.0,3
34,1647943200,3,10,0,30,14.00,19.44,70.40,1024.90,15.5,0.00,0.0,2
34,1647946800,3,11,1,29,15.10,19.44,67.30,1024.80,3.3,0.00,0.0,1
34,1647950400,3,12,3,27,15.90,15.84,65.50,1024.80,2.2,0.00,0.0,1
34,1647954000,3,13,1,29,16.20,15.84,64.20,1024.70,20.2,0.00,0.0,2
34,1647957600,3,14,5,25,16.40,18.00,62.90,1024.50,8.6,0.00,0.0,1
34,1647961200,3,15,8,22,15.90,15.84,60.20,1024.30,12.5,0.00,0.0,1
34,1647964800,3,16,8,22,15.00,14.76,60.90,1024.40,1.1,0.00,0.0,1
34,1647968400,3,17,15,15,14.10,12.96,63.50,1024.90,0.0,0.00,0.0,1
34,1647972000,3,18,19,11,13.00,8.64,62.40,1025.50,0.0,0.00,0.0,1
34,1647975600,3,19,24,5,12.10,13.68,52.40,1025.90,0.1,0.00,0.0,1
34,1647979200,3,20,24,5,11.50,16.20,56.00,1026.20,0.5,0.00,0.0,1
34,1647982800,3,21,27,3,10.90,7.92,62.20,1026.40,0.2,0.00,0.0,1
34,1647986400,3,22,30,1,10.70,3.96,60.30,1026.40,0.0,0.00,0.0,1
34,1648008000,4,4,30,0,8.00,7.20,87.80,1027.10,0.0,0.00,0.0,1
34,1648011600,4,5,29,1,7.70,6.84,89.00,1027.20,1.5,0.00,0.0,1
34,1648015200,4,6,26,4,9.20,10.80,69.50,1027.60,0.0,0.00,0.0,1
34,1648018800,4,7,20,10,10.40,9.36,67.60,1027.90,0.0,0.00,0.0,1
34,1648022400,4,8,17,13,11.70,8.28,66.20,1028.50,0.0,0.00,0.0,1
34,1648026000,4,9,3,27,12.40,11.16,67.70,1028.70,0.0,0.00,0.0,1
34,1648029600,4,10,1,29,13.60,12.24,63.90,1028.90,0.5,0.00,0.0,1
34,1648033200,4,11,1,29,14.50,12.24,62.10,1028.90,20.5,0.00,0.0,2
34,1648036800,4,12,1,29,16.20,10.80,47.30,1028.40,2.4,0.00,0.0,1
34,1648040400,4,13,5,25,16.60,10.08,46.50,1028.00,9.2,0.00,0.0,1
34,1648044000,4,14,7,24,16.40,8.64,47.50,1027.90,22.7,0.00,0.0,2
34,1648047600,4,15,2,28,16.20,9.00,46.10,1027.80,53.6,0.00,0.0,3
34,1648051200,4,16,6,24,15.70,12.60,47.00,1028.20,0.6,0.00,0.0,1
34,1648054800,4,17,7,23,14.50,9.36,50.30,1028.60,18.7,0.00,0.0,2
34,1648058400,4,18,12,18,13.00,6.48,67.70,1029.20,68.4,0.00,0.0,3
34,1648062000,4,19,18,12,12.00,3.60,69.70,1029.80,72.9,0.00,0.0,3
34,1648065600,4,20,21,9,11.80,3.96,56.90,1029.80,67.1,0.00,0.8,3
34,1648069200,4,21,21,9,12.50,5.40,51.50,1029.90,93.2,0.00,0.0,4
34,1648072800,4,22,24,5,12.50,2.88,55.30,1029.70,97.8,0.00,0.0,4
34,1648094400,5,4,25,4,9.40,4.32,66.20,1028.90,1.7,0.00,0.0,1
34,1648098000,5,5,24,5,9.00,3.60,69.50,1029.30,0.4,0.00,0.0,1
34,1648101600,5,6,26,4,8.30,6.48,71.30,1029.60,0.7,0.00,0.0,1
34,1648105200,5,7,21,9,10.40,6.84,67.00,1029.90,2.5,0.00,0.0,1
34,1648108800,5,8,14,16,12.40,9.72,66.70,1030.10,0.3,0.00,0.0,1
34,1648112400,5,9,8,22,12.60,10.44,70.60,1030.30,8.3,0.00,0.0,1
34,1648116000,5,10,0,30,13.20,10.80,71.80,1030.40,3.2,0.00,0.0,1
34,1648119600,5,11,12,18,14.30,8.64,67.70,1030.50,3.2,0.00,0.0,1
34,1648123200,5,12,11,19,15.30,6.48,63.90,1030.00,8.8,0.00,0.0,1
34,1648126800,5,13,7,23,14.60,7.20,63.90,1029.60,28.1,0.00,0.0,2
34,1648130400,5,14,8,22,14.70,9.36,64.70,1029.40,48.2,0.00,0.0,3
34,1648134000,5,15,7,23,14.80,7.92,64.80,1029.20,64.7,0.00,2.0,3
34,1648137600,5,16,8,22,13.90,7.92,64.20,1029.40,79.7,0.00,1.3,3
34,1648141200,5,17,13,17,12.30,7.20,68.90,1029.80,75.4,0.00,2.4,3
34,1648144800,5,18,17,13,10.50,6.48,80.60,1030.10,63.5,0.00,8.5,3
34,1648148400,5,19,21,9,10.40,4.32,80.10,1030.40,73.6,0.00,10.5,3
34,1648152000,5,20,21,9,10.00,3.96,81.10,1030.50,79.2,0.00,9.1,3
34,1648155600,5,21,25,5,10.00,3.96,80.20,1030.80,95.1,0.00,11.1,4
34,1648159200,5,22,25,5,9.80,4.32,80.70,1030.80,100.0,0.00,5.9,4
34,1648180800,6,4,29,1,8.70,7.92,92.70,1030.80,100.0,0.00,0.0,4
34,1648184400,6,5,29,1,8.50,5.76,96.20,1030.80,98.7,0.00,0.0,4
34,1648188000,6,6,27,3,10.30,2.16,86.00,1031.60,99.9,0.00,0.0,4
34,1648191600,6,7,22,8,11.00,1.44,87.50,1032.10,98.1,0.00,0.0,4
34,1648195200,6,8,22,8,11.90,2.16,88.50,1032.30,81.0,0.00,0.0,3
34,1648198800,6,9,27,3,12.90,4.68,86.50,1032.40,75.9,0.00,0.0,3
34,1648202400,6,10,21,10,13.70,6.84,83.30,1032.70,90.8,0.00,0.0,4
34,1648206000,6,11,21,9,14.10,9.00,80.90,1032.70,28.7,0.00,0.0,2
34,1648209600,6,12,16,14,13.40,9.00,82.90,1032.60,45.4,0.00,0.4,3
34,1648213200,6,13,11,19,13.60,10.44,77.90,1032.20,12.1,0.00,1.5,1
34,1648216800,6,14,11,19,12.90,12.60,75.70,1032.10,1.4,0.00,0.9,1
34,1648220400,6,15,11,19,12.40,11.52,73.90,1032.10,2.1,0.00,0.4,1
34,1648224000,6,16,15,15,10.70,10.44,81.10,1032.10,10.9,0.00,0.1,1
34,1648227600,6,17,11,19,9.30,6.48,83.30,1032.50,6.3,0.00,0.0,1
34,1648231200,6,18,13,17,9.00,7.20,81.40,1032.70,2.3,0.00,0.0,1
34,1648234800,6,19,17,13,7.40,7.20,85.70,1032.90,11.1,0.00,0.0,1
34,1648238400,6,20,16,14,6.00,5.04,89.00,1032.90,16.9,0.00,0.0,2
34,1648242000,6,21,17,13,5.90,2.88,87.40,1033.10,11.1,0.00,0.0,1
34,1648245600,6,22,18,12,5.50,5.40,87.20,1033.40,23.0,0.00,0.0,2
34,1648267200,7,4,18,12,4.70,3.24,94.90,1033.60,79.9,0.00,0.0,3
34,1648270800,7,5,17,13,4.90,2.88,95.30,1033.90,77.4,0.00,0.0,3
34,1648274400,7,6,17,13,6.10,1.44,94.90,1034.40,80.4,0.00,0.0,3
34,1648278000,7,7,15,15,7.00,1.80,94.90,1034.80,75.8,0.00,0.0,3
34,1648281600,7,8,12,19,8.10,4.68,93.30,1035.20,66.0,0.00,0.0,3
34,1648285200,7,9,13,17,9.60,6.12,84.10,1035.10,22.9,0.00,0.0,2
34,1648288800,7,10,6,24,11.20,6.84,76.10,1035.00,8.7,0.00,0.0,1
34,1648292400,7,11,4,26,12.70,8.28,68.30,1034.80,1.5,0.00,0.0,1
34,1648296000,7,12,2,28,13.20,9.36,68.00,1034.50,1.2,0.00,0.0,1
34,1648299600,7,13,5,25,13.40,10.80,65.70,1034.30,0.0,0.00,0.0,1
34,1648303200,7,14,9,22,13.60,9.36,60.90,1034.10,0.3,0.00,0.0,1
34,1648306800,7,15,10,20,13.50,7.92,58.20,1033.90,0.0,0.00,0.0,1
34,1648310400,7,16,1,29,13.20,7.56,59.60,1033.90,0.6,0.00,0.0,1
34,1648314000,7,17,3,27,11.60,8.28,68.30,1033.90,1.0,0.00,0.0,1
34,1648317600,7,18,6,25,9.60,4.68,75.70,1034.50,0.0,0.00,0.0,1
34,1648321200,7,19,9,21,8.80,2.88,78.40,1034.80,40.1,0.00,0.0,3
34,1648324800,7,20,13,17,8.60,2.16,74.60,1034.70,68.9,0.00,0.0,3
34,1648328400,7,21,10,20,9.00,2.52,73.50,1034.60,81.7,0.00,0.0,3
34,1648332000,7,22,12,18,9.30,3.60,72.70,1034.70,87.1,0.00,0.0,4
34,1648353600,1,4,13,17,8.20,3.24,84.30,1032.60,21.4,0.00,0.0,2
34,1648357200,1,5,12,18,8.00,6.12,86.90,1032.80,47.0,0.00,0.0,3
34,1648360800,1,6,11,19,7.50,2.16,82.70,1032.90,0.2,0.00,0.0,1
34,1648364400,1,7,11,19,9.40,7.20,83.60,1033.00,21.0,0.00,0.0,2
34,1648368000,1,8,10,20,11.40,11.88,78.30,1032.80,9.1,0.00,0.0,1
34,1648371600,1,9,6,24,12.10,10.80,74.50,1032.50,0.2,0.00,0.0,1
34,1648375200,1,10,13,17,12.80,12.60,69.10,1032.00,0.0,0.00,0.0,1
34,1648378800,1,11,23,7,13.10,13.68,67.20,1031.70,0.0,0.00,0.0,1
34,1648382400,1,12,20,10,12.90,14.04,67.50,1031.20,0.0,0.00,0.0,1
34,1648386000,1,13,16,14,12.60,14.04,67.30,1030.90,0.0,0.00,0.0,1
34,1648389600,1,14,19,11,12.50,14.04,66.60,1030.40,0.0,0.00,0.0,1
34,1648393200,1,15,22,8,12.10,12.96,66.20,1030.00,0.0,0.00,0.0,1
34,1648396800,1,16,26,4,11.30,13.32,68.30,1029.70,0.0,0.00,0.0,1
34,1648400400,1,17,23,7,10.80,10.80,70.20,1029.50,0.0,0.00,0.0,1
34,1648404000,1,18,21,9,9.30,9.36,76.00,1029.50,0.0,0.00,0.0,1
34,1648407600,1,19,21,9,8.40,7.56,77.80,1029.20,0.0,0.00,0.0,1
34,1648411200,1,20,19,11,7.40,6.48,81.00,1028.80,0.0,0.00,0.0,1
34,1648414800,1,21,21,9,6.90,5.04,85.70,1028.50,0.1,0.00,0.0,1
34,1648418400,1,22,23,7,6.40,2.88,86.40,1028.20,1.2,0.00,0.0,1
34,1648440000,2,4,23,7,3.60,6.48,81.10,1024.90,24.1,0.00,1.3,2
34,1648443600,2,5,20,10,3.60,3.60,83.00,1024.80,2.0,0.00,1.8,1
34,1648447200,2,6,15,15,4.50,3.96,73.30,1024.40,0.7,0.00,0.5,1
34,1648450800,2,7,18,12,6.80,5.04,73.50,1024.20,0.0,0.00,0.0,1
34,1648454400,2,8,8,22,9.60,3.96,69.40,1024.10,0.0,0.00,0.0,1
34,1648458000,2,9,6,24,11.80,4.32,68.60,1023.80,0.0,0.00,0.0,1
34,1648461600,2,10,5,25,13.80,3.24,61.90,1023.10,0.0,0.00,0.0,1
34,1648465200,2,11,5,25,15.10,4.68,53.40,1022.40,0.0,0.00,0.0,1
34,1648468800,2,12,2,27,14.50,10.80,61.20,1021.80,14.4,0.00,0.0,2
34,1648472400,2,13,3,26,13.40,11.52,67.90,1021.20,40.7,0.00,0.0,3
34,1648476000,2,14,2,27,11.50,11.16,77.50,1020.50,23.7,0.00,0.0,2
34,1648479600,2,15,4,25,10.80,9.72,75.90,1019.70,10.2,0.00,0.0,1
34,1648483200,2,16,4,25,9.90,9.00,76.80,1019.30,9.8,0.00,0.0,1
34,1648486800,2,17,8,22,7.90,8.64,84.30,1019.00,21.5,0.00,0.0,2
34,1648490400,2,18,9,21,7.00,7.20,92.30,1019.40,66.0,0.00,0.0,3
34,1648494000,2,19,15,14,6.40,6.48,92.30,1019.30,72.0,0.00,0.0,3
34,1648497600,2,20,19,10,5.80,6.12,93.00,1019.10,77.5,0.00,0.0,3
34,1648501200,2,21,21,8,5.60,2.52,92.20,1018.60,75.0,0.00,0.0,3
34,1648504800,2,22,21,8,5.30,3.96,92.80,1018.10,80.6,0.00,0.0,3
34,1648526400,3,4,25,4,6.40,4.68,93.00,1015.00,100.0,0.00,1.5,4
34,1648530000,3,5,26,4,6.70,4.32,92.10,1014.80,100.0,0.00,0.0,4
34,1648533600,3,6,18,12,7.50,6.12,91.50,1014.90,99.8,0.00,0.0,4
34,1648537200,3,7,11,19,8.10,5.40,90.80,1014.90,100.0,0.00,0.0,4
34,1648540800,3,8,3,27,8.90,5.04,90.30,1015.00,100.0,0.00,0.0,4
34,1648544400,3,9,1,29,9.40,4.32,91.00,1014.90,100.0,0.00,0.3,4
34,1648548000,3,10,0,30,10.10,5.76,89.70,1014.40,100.0,0.00,1.1,4
34,1648551600,3,11,7,23,11.00,6.48,83.70,1013.90,100.0,0.00,0.8,4
34,1648555200,3,12,17,13,11.40,8.28,80.50,1013.40,100.0,0.00,0.1,4
34,1648558800,3,13,15,15,11.30,8.64,81.30,1012.90,100.0,0.00,0.0,4
34,1648562400,3,14,12,18,11.00,8.64,83.60,1012.20,100.0,0.00,0.0,4
34,1648566000,3,15,9,21,10.70,6.84,81.20,1011.90,100.0,0.00,0.0,4
34,1648569600,3,16,9,21,10.70,4.32,77.90,1011.60,97.7,0.00,0.0,4
34,1648573200,3,17,11,19,10.60,2.88,76.30,1011.20,51.0,0.00,0.0,3
34,1648576800,3,18,10,20,9.20,4.32,83.10,1011.00,0.0,0.00,0.0,1
34,1648580400,3,19,18,12,7.80,3.96,86.50,1011.10,7.4,0.00,0.0,1
34,1648584000,3,20,21,9,6.90,2.16,86.60,1011.20,62.3,0.00,0.0,3
34,1648587600,3,21,27,3,6.60,2.52,85.50,1011.00,87.4,0.00,0.0,4
34,1648591200,3,22,29,1,5.80,6.48,89.40,1010.30,85.8,0.00,2.9,3
34,1648612800,4,4,29,1,6.30,5.76,84.30,1008.40,100.0,0.00,8.4,4
34,1648616400,4,5,25,5,6.40,7.92,86.20,1008.40,100.0,0.00,5.6,4
34,1648620000,4,6,24,6,7.40,6.12,89.60,1008.90,100.0,0.20,24.9,46
34,1648623600,4,7,14,16,8.00,7.20,89.20,1008.90,100.0,0.30,24.4,9
34,1648627200,4,8,5,25,8.80,13.32,81.70,1009.00,100.0,0.20,27.6,46
34,1648630800,4,9,0,30,8.70,13.32,78.30,1009.30,100.0,0.10,25.8,46
34,1648634400,4,10,0,30,8.60,15.12,78.40,1009.40,100.0,0.00,16.7,4
34,1648638000,4,11,0,30,8.10,15.48,75.50,1009.70,100.0,0.30,42.0,9
34,1648641600,4,12,2,28,7.70,14.76,81.60,1009.60,100.0,0.30,60.2,9
34,1648645200,4,13,4,26,7.60,15.84,77.40,1009.50,100.0,0.30,54.6,9
34,1648648800,4,14,3,27,7.50,18.72,71.00,1009.60,99.7,0.10,26.8,46
34,1648652400,4,15,4,26,7.60,17.28,64.70,1009.60,69.6,0.00,17.9,3
34,1648656000,4,16,13,17,7.30,20.16,62.90,1009.70,70.0,0.00,13.3,3
34,1648659600,4,17,27,3,6.40,19.80,68.70,1010.20,91.4,0.00,3.6,4
34,1648663200,4,18,30,0,4.40,13.32,85.40,1011.30,100.0,0.00,13.6,4
34,1648666800,4,19,30,0,4.50,20.88,65.00,1012.10,86.0,0.30,29.6,9
34,1648670400,4,20,30,0,3.80,18.00,59.30,1012.90,7.9,0.00,7.9,3
34,1648674000,4,21,30,0,3.80,17.64,54.20,1013.40,76.1,0.00,0.0,3
34,1648677600,4,22,29,1,3.90,20.16,47.30,1013.70,15.2,0.00,0.4,2
34,1648699200,5,4,27,3,3.60,18.36,57.30,1015.60,99.1,0.00,0.0,4
34,1648702800,5,5,24,6,3.60,19.44,58.40,1016.40,99.1,0.00,0.0,4
34,1648706400,5,6,21,9,4.00,16.56,59.60,1017.70,95.3,0.00,0.0,4
34,1648710000,5,7,20,10,4.20,14.40,61.20,1018.40,94.3,0.00,0.1,4
34,1648713600,5,8,4,27,5.80,24.12,50.20,1018.70,59.6,0.00,0.0,3
34,1648717200,5,9,0,30,6.60,23.76,48.30,1019.20,50.6,0.00,0.0,3
34,1648720800,5,10,7,23,7.30,22.32,41.00,1019.70,10.8,0.00,0.0,1
34,1648724400,5,11,6,24,8.00,20.16,36.50,1020.00,4.6,0.00,0.0,1
34,1648728000,5,12,6,24,8.60,18.36,38.00,1019.80,6.5,0.00,0.0,1
34,1648731600,5,13,9,21,9.00,15.48,38.50,1019.90,30.4,0.00,0.0,2
34,1648735200,5,14,8,22,9.10,14.40,38.70,1019.80,82.9,0.00,0.0,3
34,1648738800,5,15,11,19,8.50,14.40,40.30,1019.80,85.7,0.00,0.0,3
34,1648742400,5,16,15,15,8.40,14.04,38.00,1019.70,73.5,0.00,0.0,3
34,1648746000,5,17,18,12,8.10,16.56,35.60,1020.10,81.0,0.00,0.0,3
34,1648749600,5,18,28,2,6.40,14.04,44.30,1021.20,10.9,0.00,0.0,1
34,1648753200,5,19,29,1,4.80,15.84,49.10,1021.90,0.0,0.00,0.0,1
34,1648756800,5,20,28,3,3.10,18.00,55.80,1022.30,0.0,0.00,0.0,1
34,1648760400,5,21,29,1,2.40,16.20,60.60,1022.50,0.0,0.00,0.0,1
34,1648764000,5,22,30,0,1.60,15.48,63.90,1022.50,0.0,0.00,0.0,1
34,1648785600,6,4,30,0,0.10,9.36,78.00,1023.50,0.0,0.00,0.0,1
34,1648789200,6,5,28,2,0.10,7.92,78.80,1024.10,0.0,0.00,2.9,1
34,1648792800,6,6,24,6,1.20,6.84,76.80,1024.70,0.0,0.00,0.0,1
34,1648796400,6,7,20,10,3.40,8.28,70.40,1024.90,0.0,0.00,0.0,1
34,1648800000,6,8,12,18,5.70,13.32,58.00,1025.10,0.7,0.00,0.0,1
34,1648803600,6,9,5,25,6.80,15.48,47.20,1025.50,9.5,0.00,0.0,1
34,1648807200,6,10,5,25,7.70,15.48,36.30,1025.50,0.2,0.00,0.0,1
34,1648810800,6,11,18,12,8.60,14.76,35.00,1025.40,5.9,0.00,0.0,1
34,1648814400,6,12,19,11,9.40,12.60,39.70,1024.60,43.1,0.00,0.0,3
34,1648818000,6,13,20,10,9.70,14.40,42.50,1024.20,98.9,0.00,0.0,4
34,1648821600,6,14,20,10,8.90,14.40,53.10,1024.10,100.0,0.00,0.0,4
34,1648825200,6,15,21,9,7.70,13.68,65.80,1023.80,100.0,0.10,9.1,46
34,1648828800,6,16,16,14,6.70,14.76,77.80,1023.60,100.0,0.30,36.2,9
34,1648832400,6,17,21,9,6.40,16.92,83.90,1023.90,100.0,0.40,43.5,9
34,1648836000,6,18,16,14,5.50,13.68,82.30,1024.70,100.0,0.50,54.2,9
34,1648839600,6,19,16,14,4.80,12.96,85.30,1024.70,100.0,0.20,42.5,46
34,1648843200,6,20,15,15,4.30,12.24,86.40,1024.60,100.0,0.20,31.0,46
34,1648846800,6,21,15,15,3.70,15.12,86.30,1024.70,100.0,0.20,26.3,46
34,1648850400,6,22,18,12,3.50,13.68,87.40,1024.30,99.9,0.00,5.0,4
34,1648872000,7,4,19,11,1.50,12.24,95.30,1023.50,99.6,0.10,24.0,46
34,1648875600,7,5,18,12,1.90,14.40,93.90,1023.60,99.4,0.40,36.7,9
34,1648879200,7,6,17,13,3.50,10.80,89.30,1023.70,100.0,0.20,27.9,46
34,1648882800,7,7,21,9,4.30,10.80,89.30,1024.00,100.0,0.20,34.3,46
34,1648886400,7,8,22,8,6.20,10.08,86.30,1024.00,94.3,0.20,21.8,46
34,1648890000,7,9,18,12,7.60,11.52,79.60,1024.30,82.7,0.00,3.2,3
34,1648893600,7,10,17,13,8.50,14.04,71.90,1024.70,76.5,0.00,7.0,3
34,1648897200,7,11,14,16,8.70,15.48,68.60,1025.10,40.4,0.00,20.0,3
34,1648900800,7,12,6,24,9.50,18.00,64.20,1025.00,54.0,0.00,0.6,3
34,1648904400,7,13,6,24,9.40,16.92,64.10,1025.20,72.6,0.00,0.0,3
34,1648908000,7,14,2,28,9.00,15.84,64.20,1025.60,64.6,0.00,0.0,3
34,1648911600,7,15,7,23,8.60,14.04,63.60,1025.90,43.8,0.00,0.0,3
34,1648915200,7,16,7,23,8.40,12.60,61.80,1026.10,14.6,0.00,0.0,2
34,1648918800,7,17,5,25,7.60,10.80,66.40,1026.60,0.6,0.00,0.0,1
34,1648922400,7,18,9,21,6.40,9.72,71.20,1026.90,3.7,0.00,0.0,1
34,1648926000,7,19,14,16,5.60,5.76,73.30,1027.30,12.4,0.00,0.0,1
34,1648929600,7,20,15,15,4.90,4.68,76.50,1027.80,34.8,0.00,0.0,2
34,1648933200,7,21,16,14,4.10,4.32,80.60,1028.30,17.7,0.00,0.0,2
34,1648936800,7,22,23,7,2.70,6.48,81.50,1028.60,10.4,0.00,0.0,1
34,1648958400,1,4,28,2,1.90,6.84,83.10,1028.50,65.6,0.00,0.0,3
34,1648962000,1,5,27,3,1.40,8.28,84.30,1029.00,77.7,0.00,0.0,3
34,1648965600,1,6,27,3,2.40,7.20,81.90,1029.00,89.1,0.00,0.0,3
34,1648969200,1,7,25,5,4.80,8.64,78.00,1029.10,78.0,0.00,0.0,3
34,1648972800,1,8,22,8,7.00,10.80,70.90,1028.90,80.1,0.00,0.0,3
34,1648976400,1,9,17,13,8.60,10.44,57.50,1028.40,15.8,0.00,0.0,2
34,1648980000,1,10,8,22,9.40,12.24,55.00,1027.90,12.1,0.00,0.0,1
34,1648983600,1,11,1,30,10.20,13.68,52.10,1027.40,24.5,0.00,0.0,2
34,1648987200,1,12,13,17,10.90,13.68,52.30,1026.20,38.8,0.00,0.0,3
34,1648990800,1,13,19,11,11.40,14.04,49.90,1025.30,65.2,0.00,0.0,3
34,1648994400,1,14,18,12,11.90,15.12,49.50,1024.40,57.3,0.00,0.0,3
34,1648998000,1,15,21,9,11.90,15.48,50.70,1023.40,61.7,0.00,0.0,3
34,1649001600,1,16,27,3,11.70,16.56,51.20,1022.50,90.2,0.00,0.0,4
34,1649005200,1,17,29,1,11.20,18.00,52.10,1021.80,99.6,0.00,6.0,4
34,1649008800,1,18,28,2,10.30,20.16,59.70,1021.10,100.0,0.00,3.3,4
34,1649012400,1,19,28,2,8.60,26.64,72.30,1020.60,100.0,0.10,25.9,46
34,1649016000,1,20,29,1,7.60,26.28,80.60,1019.60,100.0,0.20,51.4,46
34,1649019600,1,21,28,2,7.00,28.80,86.80,1019.10,100.0,0.20,50.3,46
34,1649023200,1,22,28,3,6.90,28.44,91.00,1018.20,100.0,0.20,36.9,46
34,1649044800,2,4,29,1,9.50,25.56,88.80,1014.60,100.0,0.00,0.6,4
34,1649048400,2,5,27,4,9.50,24.84,90.10,1014.30,100.0,0.00,0.4,4
34,1649052000,2,6,14,16,10.30,25.92,88.50,1014.10,100.0,0.00,0.0,4
34,1649055600,2,7,8,22,10.60,25.20,89.10,1014.20,100.0,0.00,4.5,4
34,1649059200,2,8,11,19,11.00,25.20,90.00,1014.30,100.0,0.00,0.8,4
34,1649062800,2,9,9,21,11.20,25.56,90.10,1014.20,100.0,0.00,0.6,4
34,1649066400,2,10,11,19,11.40,25.20,90.30,1014.40,100.0,0.00,1.3,4
34,1649070000,2,11,8,22,11.80,25.92,87.30,1014.20,100.0,0.00,2.3,4
34,1649073600,2,12,16,14,12.80,24.84,83.60,1013.50,100.0,0.00,1.5,4
34,1649077200,2,13,22,8,12.60,27.72,84.20,1013.50,100.0,0.00,2.0,4
34,1649080800,2,14,22,9,12.40,27.00,83.60,1013.20,100.0,0.00,0.0,4
34,1649084400,2,15,23,7,11.90,26.64,82.90,1013.10,100.0,0.00,0.1,4
34,1649088000,2,16,25,4,11.60,25.92,83.40,1012.90,100.0,0.00,0.1,4
34,1649091600,2,17,27,3,11.30,25.56,83.90,1013.10,100.0,0.00,2.0,4
34,1649095200,2,18,29,1,10.60,25.56,84.50,1013.00,100.0,0.00,0.6,4
34,1649098800,2,19,30,0,10.00,24.12,83.60,1013.60,100.0,0.00,0.1,4
34,1649102400,2,20,30,0,9.30,23.40,85.60,1013.60,100.0,0.00,0.0,4
34,1649106000,2,21,30,0,9.10,23.04,88.60,1013.50,100.0,0.00,0.0,4
34,1649109600,2,22,30,0,9.00,23.76,90.40,1013.20,100.0,0.00,0.1,4
34,1649131200,3,4,29,1,8.10,27.00,79.00,1011.10,100.0,0.00,0.0,4
